Att Set,NUMBER,MODEL NUMBER,PRODUCT NAME,Description,UPC BARCODE NUMBER,Price,DIMENSIONS,Sink Diameter,Sink Length,Sink Width,Sink Height,Back-to-Front,Bowl Depth,Faucet Height,Spout Height,Spout Reach,Center to Center,Unit of measure,Box Size,PACK DEPTH,PACK WIDTH,PACK HEIGHT,GROSS WEIGHT,NET WEIGHT,"Product Status (N=new, O=dsc, A=active)",Product Finish/Color,Product Finish/Color,Size Options,Faucet Holes / Holes Required (#),Other Options (not already listed),Product Materials,Ships Via,Usually Ships In,"Listing, Certificate",ADA Compliant faucet,Disclaimer or Note,Returnable,Minimum Order,product image File,Alt Image 1,Alt Image 2,Alt Image 3,Alt Image 4,Alt Image 5,Alt Image 6,Alt Image 7,Alt Image 8,Alt Image 9,Alt Image 10,Alt Image 11,Alt Image 12,Alt Image 13,Alt Image 14,Alt Image 15,Alt Image 16,Alt Image 17,Alt Image 18,Alt Image 19,Alt Image 20,Alt Image 21,Alt Image 22,Installation Manual's PDF'S,Installation Manual's PDF'S
Bathroom Combos,CCOM0178,C-KCV-150-15101CH,Kraus C-KCV-150-15101CH White Square Ceramic Sink and Typhon Basin Faucet Chrome,"<ul>
<li>Add a touch of elegance to your bathroom with a ceramic sink combo from Kraus</li>
<li>Stylish ceramic sink and Typhon vessel faucet will complement any bathroom decor</li> 
<li>Installing Kraus combo is an ideal home improvement project</li>
<li><strong><u>Sink</u></strong></li> 
<li>Ceramic sink boasts a smooth, shiny white exterior and interior</li> 
<li>Bathroom sink will enhance any home improvement remodel</li>
<li>Resistant to stains and easily cleaned and maintained</li>
<li>Smooth non-porous surface, prevents from discoloration and fading</li>
<li>Designed for above counter installation with standard US plumbing connections</li>
<li>Solid brass umbrella pop-up drain with overflow in chrome finish is included</li>
<li>18.6 inches L x 18.6 inches W</li> 
<li>Height: 5.8 inches</li> 
<li>1.75-inch standard drain opening</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
<li><strong><u>Faucet</u></strong></li> 
<li>Kraus Typhon single-hole lavatory faucet features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features high-quality Hydroplast ceramic cartridge</li>
<li>Flow Water Rate2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Overall Height: 5.5”</li>
<li>Height of Spout: 4.5”</li>
<li>Reach: 5.8""</li>
<li>ADA compliant</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639010788,230,"Sink 18.6 inches L x 18.6 inches W x 5.8 inches H
Faucet height: 5.5 inches  
Spout height: 4.5 inches
Spout reach: 5.8 inches
",n/a,18.6,18.6,5.8,18.6,5.8,5.5,4.5,5.8,11.8,inches,"30"" x 20"" x 10""",30,20,10,27,25,N,Chrome,White Ceramic/ Chrome Finish,none,2,none,ceramic/solid brass,Fedex/ UPS,24 - 72 Hours,none,Yes,none,Yes,1,c-kcv-150-15101ch-1.jpg,c-kcv-150-15101ch-2.jpg,c-kcv-150-15101ch-3.jpg,c-kcv-150-15101ch-4.jpg,c-kcv-150-15101ch-5.jpg,c-kcv-150-15101ch-6.jpg,c-kcv-150-15101ch-7.jpg,c-kcv-150-15101ch-8.jpg,c-kcv-150-15101ch-9.jpg,c-kcv-150-15101ch-10.jpg,,,,,,,,,,,,,,KCV-150.pdf,KEF-15101.pdf
Bathroom Faucets,BFAU0076, KEF-14303CH,Kraus  KEF-14303CH Unicus Three-hole Basin Faucet Chrome,"<ul> 
<li>One of a kind design, sleek lines in a bright polished chrome appearance brings an implied look to any bathroom decor </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus UNICUS Double  Handle Widespread Vessel Faucet features eye-catching design</li> 
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>3 Hole Widespread Lavatory Faucet for 8"" - 16"" centers</li>
<li>Two - Handle water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Coordinating bath accessories available<li>
<li>Pop-up drain: Optional</li> 
<li>ADA compliant</li>
<li>Overall Height: 6.4”</li> 
<li>Height of Spout:  4.9”</li>  
<li>Reach: 3.6”</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009546,230,"Faucet height: 6.4 inches  
Spout height: 4.9 inches
Spout reach: 3.6 inches",n/a,n/a,n/a,n/a,n/a,n/a,6.4,4.9,3.6,n/a,inches,"14"" x 12"" x 5""",14,12,5,9.1,6.6,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14303ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-14303.pdf,
Bathroom Faucets,BFAU0077, KEF-14603CH,Kraus  KEF-14603CH Sonus Three-hole Basin Faucet Chrome,"<ul> 
<li>It takes vision and creativity to design a masterpiece </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus SONUS Double  Handle Widespread Vessel Faucet features eye-catching design</li> 
</li> 
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>3 Hole Widespread Lavatory Faucet for 8"" - 16"" centers </li>
<li> Two - Handle water and temperature control </li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Coordinating bath accessories available<li>
<li>Pop-up drain: Optional</li> 
<li>ADA compliant</li>
<li>Overall Height: 5.9”</li> 
<li>Height of Spout: 5” </li> 
<li>Reach: 4.6”</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009102,230,"Faucet height: 5.9 inches  
Spout height: 5 inches
Spout reach: 4.6 inches",n/a,n/a,n/a,n/a,n/a,n/a,5.9,5,4.6,n/a,inches,"14"" x 12"" x 5""",14,12,5,9,6.5,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14603ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-14603.pdf,
Bathroom Faucets,BIDET0001, KEF-14606CH,Kraus  KEF-14606CH Sonus Single Lever Bidet Faucet Chrome,"<ul> 
<li>It takes vision and creativity to design a masterpiece </li>
<li>Add a touch of elegance to your bathroom with a stylish lavatory faucet from Kraus</li>
<li>Kraus SONUS single-hole lavatory Bidet Faucet features eye-catching design</li> 
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li> Coordinating bath accessories and lavatory faucets available <li>
<li>ADA compliant</li>
<li>Overall Height: 4.7” (with lever up 6.6”)</li> 
<li>Height of Spout: 3.8” </li> 
<li>Reach: 4.2”</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009119,130,"Faucet height: 4.7 inches (with lever up 6.6 inches)  
Spout height: 3.8 inches
Spout reach: 4.2 inches",n/a,n/a,n/a,n/a,n/a,n/a,4.7,3.8,4.2,n/a,inches,"15"" x 9"" x 6""",15,9,6,5.9,3.5,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14606ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-14603.pdf,
Bathroom Faucets,BFAU0079, KEF-14607CH,Kraus  KEF-14607CH Sonus Wall-mounted Single Lever Basin Faucet Chrome,"<ul> 
<li>It takes vision and creativity to design a masterpiece </li>
<li>Add a touch of elegance to your bathroom with a stylish lavatory faucet from Kraus</li>
<li>Kraus SONUS Single Handle Wall-Mount Lavatory Faucet features eye-catching design</li> 
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>Single Handle Wall–Mount Bathroom Faucet</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li> Coordinating bath accessories available <li>
<li>Backplate Height: 3.5” (with lever down 5.1”)</li> 
<li>Backplate Width: 7.9” </li> 
<li>Reach: 5.7”</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>
",846639009553,200,"Backplate Height: 3.5 inches (with lever down 5.1 inches)
Backplate Width: 7.9 inches
Reach: 5.7 inches",n/a,n/a,n/a,n/a,n/a,n/a,3.5,1.4,5.7,n/a,inches,"12"" x 11"" x 7""",12,11,7,8.2,6.5,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14607ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-14607.pdf,
Bathroom Faucets,BFAU0080,KEF-14703CH,Kraus KEF-14703CH Illusio Wall-concealed Single Lever Bath Faucet Chrome,"<ul> 
<li>Perfection, precision and style may seem as an illusion in real life.  At Kraus, illusion may just be your reality</li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus ILLUSIO Double  Handle Widespread Vessel Faucet features eye-catching design</li>  
<li>Exquisite Collection </li> 
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>3 Hole Widespread Lavatory Faucet for 8"" - 16"" centers </li>
<li>Two - Handle water and temperature control </li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Coordinating bath accessories available<li>
<li>Pop-up drain: Optional</li> 
<li>ADA compliant</li>
<li>Overall Height: 6.1” </li> 
<li>Height of Spout: 5.1” </li> 
<li>Reach: 4.1”</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009560,200,"Faucet height: 6.1 inches 
Spout height: 5.1 inches
Spout reach: 4.1 inches",n/a,n/a,n/a,n/a,n/a,n/a,6.1,5.1,4.1,n/a,inches,"14"" x 12"" x 5""",14,12,5,10.1,7.7,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14703ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-14703.pdf,
Bathroom Faucets,BFAU0078,KEF-14803CH,Kraus KEF-14803CH Fantasia Three-hole Basin Faucet Chrome,"<ul> 
<li>One must fantasize to have a vision.  At Kraus our vision is to design beyond the boundaries in a pursuit of perfection </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus FANTASIA Double  Handle Widespread Vessel Faucet features eye-catching design</li>  
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>3 Hole Widespread Lavatory Faucet for 8"" - 16"" centers </li>
<li>Two - Handle water and temperature control </li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Coordinating bath accessories available<li>
<li>Pop-up drain: Optional</li> 
<li>ADA compliant</li>
<li>Overall Height: 7.2” </li> 
<li>Height of Spout: 6.7""</li> 
<li>Reach: 5.9""</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009577,350,"Faucet height: 7.2 inches 
Spout height: 6.7 inches
Spout reach: 5.9 inches",n/a,n/a,n/a,n/a,n/a,n/a,7.2,6.7,5.9,n/a,inches,"13"" x 12"" x 10""",13,12,10,11.3,8.7,N,Chrome,Chrome Finish,none,3,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-14803ch-1.jpg,kef-14803ch-2.jpg,,,,,,,,,,,,,,,,,,,,,,KEF-14803.pdf,
Bathroom Faucets,BIDET0002,KEF-15106CH,Kraus KEF-15106CH Typhon Single Lever Bidet Faucet Chrome,"<ul> 
<li>Discover the brilliance of exquisite bathroom décor and enhance your way of living </li>
<li>Add a touch of elegance to your bathroom with a stylish vessel faucet from Kraus</li>
<li>Kraus TYPHON single-hole Bidet Faucet features eye-catching design</li> 
<li>Exquisite Collection </li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Features Hydroplast ceramic cartridge</li>
<li>Flow Water Rate 2.2GPM, 60PSI</li>
<li>Single-hole, top-mount installation</li>
<li>Single lever water and temperature control</li>
<li>Standard US plumbing connections</li>
<li>All mounting hardware and hot/cold waterlines are included</li>
<li>Coordinating bath accessories and lavatory faucets available<li>
<li>Pop-up drain: Optional</li> 
<li>ADA compliant</li>
<li>Overall Height: 4.8”</li> 
<li>Height of Spout: 3.9”</li> 
<li>Reach: 5.9""</li> 
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009126,130,"Faucet height: 4.8 inches 
Spout height: 3.9 inches
Spout reach: 5.9 inches",n/a,n/a,n/a,n/a,n/a,n/a,4.8,3.9,5.9,n/a,inches,"15"" x 9"" x 6""",15,9,6,4.6,2.1,N,Chrome,Chrome Finish,none,1,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kef-15106ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,KEF-15106.pdf,
Default,BACC0001,KEA-11101CH,Kraus KEA-11101CH Amnis Bathroom Accessories - Hook,"<ul>
<li>Innovative design, elegance, style and uncompromising quality are just a few ingredients that make up Kraus</li>
<li>Add a touch of elegance to your bathroom with a stylish Hook from Kraus</li>
<li>Kraus Amnis Hook features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension  3.4 inches H  x 2.0 inches W  x  2.2 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009133,25,3.4 inches H  x 2.0 inches W  x  2.2 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"2"" x 2"" x 4""",2,2,4,0.6,0.5,N,Chrome,Chrome Finish,none,1,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11101ch-1.jpg,kea-11101ch-2.jpg,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0002,KEA-11104CH,Kraus KEA-11104CH Amnis Bathroom Accessories - Wall-mounted Ceramic Tumbler Holder,"<ul>
<li>Kraus  is the premier manufacturer and designer of the bath fixtures and accessories, offering top of the line products that showcase a deft blending of breakthrough technology and aesthetic ardor</li>
<li>Add a touch of elegance to your bathroom with a stylish Ceramic Tumbler Holder from Kraus</li>
<li>Kraus  Amnis Ceramic Tumbler Holder features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension  3.7 inches H x 2.8 inches W x 4.5 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009140,35,3.7 inches H x 2.8 inches W x 4.5 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"5"" x 4""x 6""",5,4,6,1.4,1.3,N,Chrome,White Ceramic/ Chrome Finish,none,1,none,ceramic/solid brass,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11104ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0003,KEA-11116CH,Kraus KEA-11116CH Amnis Bathroom Accessories - Wall-mounted Double Ceramic Tumbler Holder,"<ul>
<li>Kraus  is the premier manufacturer and designer of the bath fixtures and accessories, offering top of the line products that showcase a deft blending of breakthrough technology and aesthetic ardor</li>
<li>Add a touch of elegance to your bathroom with a stylish Double Ceramic Tumbler Holder from Kraus</li>
<li>Kraus  Amnis Double Ceramic Tumbler Holder features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension  3.7 inches H x 7.0 inches W x 3.5 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009157,40,3.7 inches H x 7.0 inches W x 3.5 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"5"" x 4"" x 8""",5,4,8,2.4,2.2,N,Chrome,White Ceramic/ Chrome Finish,none,1,none,ceramic/solid brass,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11116ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0004,KEA-11129CH,Kraus KEA-11129CH Amnis Bathroom Accessories - Towel Ring,"<ul>
<li>Kraus offers an elite selection of bathroom accessories that are guaranteed to exceed industry trends and revolutionize your home into the modern marvel it is destined to be</li>
<li>Add a touch of elegance to your bathroom with a stylish Towel Ring from Kraus</li>
<li>Kraus Amnis Towel Ring features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension 2.0 inches H x 12.0 inches W x 3.0 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009164,35,2.0 inches H x 12.0 inches W x 3.0 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"4"" x 3"" x 14""",4,3,14,1.1,0.9,N,Chrome,Chrome Finish,none,1,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11129ch-1.jpg,kea-11129ch-2.jpg,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0005,KEA-11126CH,Kraus KEA-11126CH Amnis Bathroom Accessories - Tissue Holder with Cover,"<ul>
<li>Kraus brand is a blend of quality and durability, complimented by elegance and style</li>
<li>Add a touch of elegance to your bathroom with a stylish Tissue Holder from Kraus</li>
<li>Kraus Amnis Tissue Holder with Cover features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>Quick and Easy roll changing</li>
<li>All mounting installation hardware is included</li>
<li>Dimension 7 inches H x 6.6 inches W x 2.6 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009171,50,7 inches H x 6.6 inches W x 2.6 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"6"" x 3"" x 9""",6,3,9,1.4,1.1,N,Chrome,Chrome Finish,none,1,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11126ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0006,KEA-11137CH,Kraus KEA-11137CH Amnis Bathroom Accessories - Towel Bar 600mm,"<ul>
<li>A distinctively designed and well-crafted set of matching accessories from Kraus will contribute to the overall balance of the bathroom decor </li>
<li>Add a touch of elegance to your bathroom with a stylish Towel Bar from Kraus</li>
<li>Kraus Amnis Towel Bar features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension  2.0 inches H x 23.6 inches W x 2.6 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009188,50,2.0 inches H x 23.6 inches W x 2.6 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"4"" x 2"" x 27""",4,2,27,2.1,1.8,N,Chrome,Chrome Finish,none,2,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11137ch-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,
Default,BACC0007,KEA-11142CH,Kraus KEA-11142CH Amnis Bathroom Accessories - Bath Towel Rack with Towel Bar,"<ul>
<li>At Kraus, we use various elements of design to impress and make a statement in order to turn your private space into a truly unique one</li>
<li>Add a touch of elegance to your bathroom with a stylish Towel Rack with Towel Bar from Kraus</li>
<li>Kraus Amnis Bath Towel Rack with Towel Bar features eye-catching design</li>
<li>Exquisite Collection</li>
<li>Complements Illusion, Fantasia, Sonus, Unicus, Ventus, Typhon Faucet Collections</li>
<li>Solid Brass construction</li> 
<li>Available in triple plated chrome finish</li>   
<li>Easy to clean and install</li>
<li>All mounting installation hardware is included</li>
<li>Dimension  4.8 inches H x 24.1 inches W x 8.8 inches D</li>
<li>Manufactured by Kraus</li>
<li>Limited Lifetime Warranty</li>
</ul>",846639009195,130,4.8 inches H x 24.1 inches W x 8.8 inches D,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,inches,"11"" x 2"" x 24""",11,2,24,4.3,3.9,N,Chrome,Chrome Finish,none,2,none,solid brass ,Fedex/ UPS,24 - 72 Hours,none,none,none,Yes,1,kea-11142ch-1.jpg,kea-11142ch-2.jpg,,,,,,,,,,,,,,,,,,,,,,,
